symbol,rs_21,rs_63,rs_126,rs_189,rs_252,rs_126_skip21,burst_share,dist_20d_high,high_52w,vol_63,rs_126_per_vol,above_ma200,deliv_trend,turnover_trend,sector_rs_126,rs_126_vs_sector,adx,di_gap,rsi,fwd_rs,composite,date,sector,period,burst,strong_trend,overbought,near_high
PRSMJOHNSN,3.833076747977826,-8.107416779290045,-13.132743914944466,-14.035875096433937,-18.653402240886862,-16.669367603046936,,-6.785714285714306,0.7265135699373692,41.95628089237159,-538.6535225109338,-9.702743501322297,-7.759047619047614,0.6721276707349025,6.65464794656346,-19.787391861507928,13.867268615370262,-0.07236052790245573,49.71346919065451,6.9412801710855065,0.1593859649122807,2023-02-16,Cement,IS 2021-23,False,False,False,False
PTC,-4.328399154802498,,4.7429559798510486,-9.988495004895071,-8.684868507833299,9.692357364195914,,-23.43417128248828,0.7656582871751172,,,,,,-9.41229476750378,14.155250747354831,19.289617864325752,-3.901406651288962,45.42023589124942,7.794867373314185,0.38359649122807016,2023-02-16,Power,IS 2021-23,False,False,False,False
RAMCOCEM,3.8263266623010384,13.987238151185865,-2.8355043629886945,-4.710368773640772,-18.0488971152468,-6.548394637146259,33.527269616528876,-2.788951461517819,0.8182795429517719,22.041414599905533,-157.70942712998402,3.699902255249077,-7.424285714285716,0.6751999048004773,6.65464794656346,-9.490152309552155,20.88950098127401,9.157206781660502,57.53594173922717,18.444755172420347,0.3449122807017544,2023-02-16,Cement,IS 2021-23,False,False,False,False
RPOWER,-19.879048510234597,-25.70598308753378,-17.12747443530569,-20.620263291665996,-32.79471054554127,3.5518134399403323,,-22.18309859154931,0.4419999999999993,36.683607152007276,-489.87168704023196,-23.81438487649421,,0.363265082732855,-9.41229476750378,-7.71517966780191,42.18647361209393,-20.50839496156917,20.84733526984934,-0.9867313621066742,0.06614035087719299,2023-02-16,Power,IS 2021-23,False,False,False,False
RTNPOWER,-9.363326365045143,-10.57655258175918,-10.579855387686553,-26.73553092405464,-41.53359341101205,-1.3611902230632578,,-12.500000000000021,0.5401662049861492,28.347286711056213,-457.8051507311696,-13.248923158565429,3.7238888888888866,0.3482488188717574,-9.41229476750378,-1.167560620182774,19.142705598813706,-7.0121718411676,30.53792538693517,-15.908461339610103,0.11228070175438595,2023-02-16,Power,IS 2021-23,False,False,False,False
SHREECEM,6.288040865478861,11.512420787670397,19.177315746180078,3.4731823759498015,-0.2207533309594778,12.356043956560047,6.749132086316944,-0.22800397219465696,0.9554720806869945,27.48054831297842,1007.8313610185768,13.58900660562008,-2.586904761904755,0.9250165585882364,6.65464794656346,12.522667799616618,11.510114080950332,2.639522689951903,61.58882597961408,-2.712560700769018,0.755438596491228,2023-02-16,Cement,IS 2021-23,False,False,False,True
SIEMENS,11.441901866183024,16.547012515240812,13.193537333810735,22.981515573270727,27.244138437312348,1.589313885769128,51.4432273682197,-0.8400000000000074,0.9915999999999999,24.533991979749672,886.7453345892719,15.52750401409504,-6.659682539682542,1.4091965063032075,23.469208327063356,-10.275670993252623,33.321350480732626,22.43319225893721,71.59789512368432,4.581681326655196,0.7760526315789473,2023-02-16,Capital Goods,IS 2021-23,True,True,True,True
SJVN,-0.7732811837598441,-4.309948424859533,16.728506981651613,10.3258356778277,8.336365759973674,18.00727667589157,,-6.392045454545414,0.7780401416765057,36.6133827773125,729.4878968158955,4.693395048039251,2.1703968253968284,0.47568723329009627,-9.41229476750378,26.140801749155397,15.331157635637283,-0.976660571855124,45.69866194711464,4.568761627981566,0.4758771929824561,2023-02-16,Power,IS 2021-23,False,False,False,False
STARCEMENT,-5.104733036663223,9.13008121074067,20.967763659932658,13.277442296562914,18.447222859643333,28.081450469577575,-14.03784242898373,-7.485281749369199,0.8867392180572359,35.57054766156648,914.5164306843311,10.061344310821996,-1.4385714285714286,0.5719233608454156,6.65464794656346,14.313115713369198,14.640508997840149,-7.783655954742187,45.636127870573645,14.38338061651445,0.7017543859649122,2023-02-16,Cement,IS 2021-23,False,False,False,False
SUPREMEIND,14.77874580876527,21.35784825861412,39.52615751160743,35.93755158445897,35.74931856795522,21.934414367866584,21.936509504294158,-0.2980461419582636,0.9970195385804174,32.02551514447682,1919.2995571634958,28.0400152882895,-4.19325396825397,1.6257637669131808,23.469208327063356,16.056949184544074,23.91300824062631,7.794615635302716,65.09082237671495,-2.9107548059074784,0.9407894736842105,2023-02-16,Capital Goods,IS 2021-23,False,False,False,True
SUZLON,-8.970921301754043,12.880237541697637,19.025407770208215,-16.277613524820012,-18.093921272827394,31.46775714535788,-38.101001375027856,-13.170731707317106,0.6972501183027501,63.9332774562541,406.01553483303303,2.8081924818068815,-0.37230158730159957,0.47304344501732676,23.469208327063356,-4.443800556855143,7.45876281172499,-0.8744070374339756,41.148469807211285,11.013508393992533,0.428859649122807,2023-02-16,Capital Goods,IS 2021-23,False,False,False,False
TATAPOWER,0.8013463920351405,-3.936654953731089,-11.628106546557039,-20.61225011661839,-11.49022954842035,-12.58485225424728,,-4.758588672237673,0.6999173341579703,23.311831960210586,-750.912498936207,-6.840720671631306,3.5215079365079305,0.6924046701783916,-9.41229476750378,-2.2158117790532574,24.66691553251032,-6.19756652119732,46.99496606266108,-0.36846581837670644,0.16578947368421054,2023-02-16,Power,IS 2021-23,False,False,False,False
TDPOWERSYS,0.03939557370657987,36.270227397953434,20.215973127834353,46.62413846308417,71.20904356960457,20.586132555554705,6.341907639695803,-6.403940886699477,0.8899297423887588,49.58773458669305,664.6363404287781,18.87809625811776,-14.3715873015873,0.8313068389175401,23.469208327063356,-3.253235199229004,16.49959731675379,13.406951895060933,56.45126412794074,46.62939567414659,0.7018421052631579,2023-02-16,Capital Goods,IS 2021-23,False,False,False,False
THERMAX,7.786777651391585,0.6483243698260699,-1.0407805019268968,-12.462346890906096,10.466052190748565,-8.355151800979744,856.7825388545205,-4.976941692160175,0.7768197088465849,23.67760142816398,-51.53266762912607,-1.2205117048976644,3.7476190476190467,0.9212760056082051,23.469208327063356,-24.509988828990252,29.71196250613982,13.51072362754104,59.18492734005795,6.878733065229947,0.32447368421052636,2023-02-16,Capital Goods,IS 2021-23,True,True,False,False
TIMKEN,-2.3915296510868544,-10.433967333983373,2.797675468240979,44.12441409402563,49.41195913351477,5.43199132869272,,-8.162705249195811,0.8014502394890897,30.923485118619947,100.15894334891183,4.0489113297895285,2.8361111111111086,0.3429193977137505,23.469208327063356,-20.671532858822378,9.07574609768116,-0.20784443236854244,45.195238239158876,-1.212750588887701,0.38412280701754387,2023-02-16,Capital Goods,IS 2021-23,False,False,False,False
TORNTPOWER,7.613992178714312,2.4959809945823253,-10.499279538954276,7.304722538501585,0.11941060037490292,-17.16318850411177,535.9671895038624,-0.5659640905542496,0.8352459016393438,36.253917942374024,-541.0724763096571,1.4550689592157662,-0.9657936507936498,2.1395965178844754,-9.41229476750378,-1.0869847714504957,25.565624151379744,21.39308778124437,67.39462965387358,-0.16485200154781054,0.318859649122807,2023-02-16,Power,IS 2021-23,True,True,False,True
TRITURBINE,2.4938747044432996,3.7112008029169252,50.45666790068212,52.38821955611528,39.8147990018348,47.73813530506106,272.4540591036784,-3.377483443708562,0.9432681428802332,41.603684705732,1836.214430106325,27.3165018007532,-1.5781746031746025,0.9759853896502557,23.469208327063356,26.98745957361876,29.872758717179142,20.562521451245352,62.73059592405042,27.12067098247244,0.847280701754386,2023-02-16,Capital Goods,IS 2021-23,True,True,False,False
ULTRACEMCO,-0.7617828904712409,8.246964148167246,10.421093953070082,8.349997780674133,-1.9382212506628527,11.504807114243953,-19.272891640383868,-1.8912448700409978,0.9705981864934367,20.70604554842384,751.0023432136967,10.829684448018707,6.8379365079365115,1.2255529298864414,6.65464794656346,3.766446006506621,13.102993700406724,0.357430288801158,54.00226530151087,4.061257068557,0.7296491228070175,2023-02-16,Cement,IS 2021-23,False,False,False,True
USHAMART,1.4844163888778072,43.24947006146777,34.382966520184496,41.082283441728976,106.2312168844161,33.077057872693196,-4.438678063395084,-12.631578947368416,0.8736842105263158,59.28287508189241,1057.4020493589853,30.636192134328798,-10.942857142857143,1.7338799147233412,23.469208327063356,10.913758193121142,28.437870096154942,6.942558713430248,50.6938423040872,28.560288933363598,0.727719298245614,2023-02-16,Capital Goods,IS 2021-23,False,True,False,False
VOLTAMP,19.737185524110313,6.878162268461885,7.563817878937462,59.93298315464326,51.032590224317545,-10.360640226611629,163.80821460728012,-3.5349198891894917,0.820698567891744,42.53217049350994,306.32297286885256,12.406836764023833,-1.7132539682539658,0.8878347922690545,23.469208327063356,-15.905390448125894,38.12517766723488,18.00128780322953,65.71787247467051,30.75756953291293,0.4832456140350877,2023-02-16,Capital Goods,IS 2021-23,True,True,False,False
WELCORP,-7.247359149620447,-14.880436650546713,-12.007248126960434,-12.971780315248571,9.481618301316797,-5.23770287432831,,-16.41025641025643,0.6552763819095475,42.75607780960357,-409.46372083286667,-13.91136342962007,-0.9578571428571436,0.6821063475527013,23.469208327063356,-35.47645645402379,18.5037425139316,-6.420562416117715,39.03391034720032,20.701949925010155,0.11921052631578946,2023-02-16,Capital Goods,IS 2021-23,False,False,False,False
ABB,8.546741961779302,22.989200346893433,9.812645369893024,35.8523710926081,55.09235633818255,1.310330446555119,9.566575757019152,-3.9356435643564613,0.957214984185938,26.458851300688107,548.8676184195076,12.72396751293532,1.6518253968253944,0.9401793769969102,15.39291951485775,-5.580274144964726,21.09058131463217,0.6191399677769418,58.65554043228549,21.126229312120536,0.7495614035087719,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
ACC,-2.8477664832874283,-26.608433723288638,-28.991680787311402,-26.92360611297361,-17.298319320659882,-28.428317777016254,,-12.249650675360968,0.6088330341113113,43.751700624911926,-1235.007934581962,-24.49536775677045,-3.542063492063491,0.8355191859264668,-3.1769723595600876,-25.814708427751317,41.84537700467739,-18.206275780208202,33.31014800901842,-10.41399760092987,0.0862280701754386,2023-03-20,Cement,IS 2021-23,False,False,False,False
ADANIGREEN,42.78341709435319,-49.71657388511475,-57.28645466987016,-61.13573829611136,-54.817864652936,-72.34544800852528,,-0.5449431618422484,0.2706639192835706,88.30287179283833,-1295.55420356488,-54.169769269723155,20.804523809523808,0.5677303277010423,-10.224879594260821,-47.06157507560933,38.39216790793962,6.690510965396712,57.630436343780566,-15.218139208680647,0.01324561403508772,2023-03-20,Power,IS 2021-23,False,True,False,True
ADANIPOWER,33.770037453267534,-28.67470524997139,-44.86765859859181,-35.25956390209544,56.439791643136104,-60.83174762957666,,-12.491373360938574,0.4397687861271681,64.30352976318915,-1380.0530285157165,-36.15489565772919,,2.397656124485388,-10.224879594260821,-34.64277900433099,28.383798905769925,-0.5781758517090196,50.121805361719574,17.498858046017762,0.039824561403508776,2023-03-20,Power,IS 2021-23,False,False,False,False
AIAENG,3.9097647815240166,10.200540371786559,15.831982031830083,21.532939132165186,59.534709707249235,12.10528299810264,54.443877998574685,-2.782783843952086,0.9450064405324172,24.59937024078894,979.146716208765,7.763526376260432,-2.949841269841272,0.8555507200403761,15.39291951485775,0.4390625169723328,19.00065724894979,5.985579716452708,51.95935064239891,8.68693554631108,0.8085964912280701,2023-03-20,Capital Goods,IS 2021-23,True,False,False,False
AMBUJACEM,10.143001555480435,-26.06775069172865,-23.201864777590497,-7.056411752001623,23.9081087899528,-31.637304942469846,,-9.755495183996043,0.6110367892976595,67.69437075819296,-672.332711299744,-18.937389438102425,-4.62087301587302,0.9176668593451452,-3.1769723595600876,-20.02489241803041,34.68601149755442,-9.443494976615579,45.94408297510361,4.461919668192604,0.1257894736842105,2023-03-20,Cement,IS 2021-23,False,False,False,False
APARINDS,0.3481941642540898,42.180887641207256,86.6955742943193,147.34199906397572,246.84717056862152,90.64244028105752,6.59680601617129,-6.673444489629931,0.9332655551037007,73.93358115081158,2169.30245996196,53.36984284626447,-4.509603174603171,0.9414502834365717,15.39291951485775,71.30265477946155,25.291132370609514,4.4154618172360465,55.183302105397495,37.09564864358794,0.9333333333333333,2023-03-20,Capital Goods,IS 2021-23,False,True,False,False
APLAPOLLO,-3.3948407894697885,17.111705017783528,19.429074142760527,27.039681555418827,31.817731336428135,24.899045585472322,9.365554095124711,-7.832151840841517,0.9037670976904105,37.24620739173412,892.9488310300912,13.224716066081488,-1.6330952380952368,1.3161504745178738,15.39291951485775,4.036154627902777,20.835489262495805,2.02024827082389,49.60275027577284,-2.553518822814249,0.7614035087719297,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
ASHOKLEY,-4.854443226379357,3.4392611306087284,-9.189437348276163,-4.903782916603783,22.72198811381909,-4.869938894915005,-92.35077720520212,-9.063545150501684,0.802301563883151,25.277137609901,-576.2508192543013,-7.786794041990131,2.12222222222222,0.7222911358463088,15.39291951485775,-24.582356863133914,29.07761813738028,-21.047294571530813,32.39161187065281,4.992257407199374,0.37140350877192985,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
ASTRAL,-3.739178298052459,-4.205388945412436,-18.764532647862676,-0.6522545948881797,-10.507876105055725,-16.522205696485358,,-10.54336946748775,0.6620963286625476,26.845605342212753,-1046.3511370268707,-10.815214469619526,4.018730158730158,0.790264613570343,15.39291951485775,-34.157452162720425,21.734179151003847,-10.310784594753645,27.975246324147903,24.24817607498573,0.1855263157894737,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
ASTRAMICRO,-9.316943269126254,-10.688982775108723,-25.027754690081807,5.108774575695052,4.190523408903846,-18.46804171615298,,-16.205673758865302,0.6309746328437915,41.38207614950536,-1107.9133567304464,-16.027688828803,5.072380952380946,0.6687557817234167,15.39291951485775,-40.42067420493956,18.21287125498287,-16.52439158359413,32.171575586115,43.067517008281065,0.14587719298245613,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BDL,6.169337484988812,7.434692576316282,5.06486104436783,1.351242412508058,65.99014919716137,-1.0284658377147426,-9.504532341117676,-7.442379937049415,0.8876771020984469,47.11201373310156,197.64624824720653,3.641241136209783,-6.2261904761904745,1.6144295971655025,15.39291951485775,-10.328058470489921,16.837267318069546,0.46634950132574815,48.89945940313085,2.8243824851254873,0.6164912280701754,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BEL,-0.13476927733201416,1.3627227921190643,-10.451414501496703,7.8000815844841975,31.775663559378266,-10.886028215772182,-17.68778496058332,-5.16888433981576,0.8081116441343213,28.982829145126964,-573.3312213999258,-4.954571202414471,-0.4980952380952317,0.6884151702457078,15.39291951485775,-25.844334016354452,23.26700376811997,-14.682218477141827,41.2482258937381,12.659928571897773,0.371578947368421,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BEML,-10.160182140386576,-8.997902279882108,-15.973213704967804,6.6101864282653855,-8.909439710076917,-6.9844285746225925,,-16.84050036383794,0.7204595845232004,38.769293335148234,-776.795648184019,-13.129057685258005,-0.2286875725900117,1.2412867538444792,15.39291951485775,-31.366133219825553,37.97092788215235,-13.266338585592235,37.45289698355445,19.829440914314954,0.24543859649122807,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BHARATFORG,-2.879291636165404,-1.9858383791013678,11.711653635022879,13.978134104769113,18.906471427407713,15.820283888770092,,-9.89362918906551,0.8568165751264347,22.42531126146547,678.3608728228653,0.21528039675289268,-1.8200793650793656,0.8141204905469218,15.39291951485775,-3.681265879834872,19.979892814983792,-7.433886590720704,34.67330833382279,-9.617199626911654,0.6225438596491228,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BHEL,6.864664521875275,-2.2684013497199174,31.08011703003489,52.81985401534768,46.62560928216808,23.862356532612672,,-7.129455909943728,0.8110322228290551,36.094682906167904,1228.325475150516,12.44743901114338,-4.773095238095237,0.5243342775063529,15.39291951485775,15.687197515177143,15.31448063048081,-3.044261201969139,49.10174778576063,-5.372582733598219,0.7007017543859649,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
BIRLACORPN,3.4270484490752318,-7.29885621244164,-12.806260236192035,-3.8598036593355145,-18.054595718331147,-16.469965938612884,,-2.797280114987011,0.7301759831246794,23.146374534093216,-666.040510322587,-6.359041259531728,7.585238095238111,0.789117051791913,-3.1769723595600876,-9.629287876631947,24.20011265857675,-5.832786107817837,47.94430045488092,29.436881102312395,0.2918421052631579,2023-03-20,Cement,IS 2021-23,False,False,False,False
CARBORUNIV,3.1276578509667585,15.213388318486565,15.37328834613968,28.765482359036664,19.463498814124726,12.523325858480117,-13.855095950310481,-8.396289566797389,0.9160371043320261,28.139393641667247,942.0284820133763,11.91232444804038,-4.1811111111111074,0.7716168141229746,15.39291951485775,-0.01963116871807058,20.94295605115002,-2.0039172344473464,43.15567438870073,8.890455204123082,0.7553508771929824,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
CESC,-6.796009348064858,-4.425101536086018,-8.873153998002492,-18.380559408808384,-11.571376812157974,-2.438187852043927,,-12.667946257197704,0.7683334040027142,21.97324615626552,-662.0360646987906,-10.356831236703012,7.201428571428572,1.392755984995001,-10.224879594260821,1.3517255962583297,24.329686080162098,-12.147763742491705,30.29793428508391,-8.311078098264456,0.35131578947368425,2023-03-20,Power,IS 2021-23,False,False,False,False
CGPOWER,-6.3150613706675625,13.41790910197057,27.626727199526403,65.37374757783108,70.28602381220949,38.23311211099528,-11.359926007771305,-11.561584707877303,0.8471647962197282,31.010664833201496,1452.2524652042798,13.546000363361198,2.2721428571428604,2.288721560224678,15.39291951485775,12.233807684668651,35.17526511954687,-22.604786046216507,33.17366120821677,15.451870371336529,0.7341228070175438,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
COCHINSHIP,-3.444509755929903,-16.35797126080851,26.095764441692182,38.64931709126802,51.60776887363219,32.254455467807105,,-7.030303030303031,0.6698689956331874,47.42332504452625,839.3706966673802,0.5939542097760375,8.857222222222227,0.24497810654860072,15.39291951485775,10.702844926834432,23.347926814434427,-0.9868418426408034,46.71689695662491,13.271924587519802,0.534298245614035,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
CUMMINSIND,5.599559325562343,22.062525507709008,44.80766445323437,57.50210205528041,57.195019419165135,39.065009778744,29.07036860068398,-3.17232490699787,0.9682767509300213,26.217522388661752,2755.834282027598,25.872879271719373,2.9807936507936574,1.225538040107339,15.39291951485775,29.414744938376625,35.68505138484876,1.355256730161802,57.97653771794527,0.3801885357757495,0.9604385964912281,2023-03-20,Capital Goods,IS 2021-23,False,True,False,False
DALBHARAT,-1.778854316290912,4.74610389061596,12.724458078548794,35.45379948087417,26.68198067498708,15.55169406923712,-6.6163045616400975,-8.20153061224489,0.9042366066941403,25.601634117150475,675.4955327891273,8.926400144000501,12.752619047619042,1.2383228316522188,-3.1769723595600876,15.901430438108882,18.04152814520843,-8.568908127901253,44.2993335381721,6.178382083298173,0.702280701754386,2023-03-20,Cement,IS 2021-23,False,False,False,False
DATAPATTNS,5.128855756299544,22.687444171457084,24.94684567027824,95.2264819617926,107.96674929709353,19.86270623658776,37.97317883225758,-2.1870653685674757,0.9133441558441561,54.471091255458326,793.3804240966085,26.65634879005596,0.627222222222219,0.8789544672670545,15.39291951485775,9.55392615542049,11.825001190249619,0.37078785376725065,61.219212037586296,9.911662519692266,0.8210526315789474,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
ELGIEQUIP,12.074147450744588,9.462403060775292,4.178470981573534,14.865542418210854,53.838860122086295,-7.26112481323864,59.03678750769683,-2.9926195531290944,0.8467172608542178,43.92168853320237,153.5217469700623,8.411410688661402,-7.517380952380961,0.7547973426558648,15.39291951485775,-11.214448533284216,28.665031061811824,11.39307394208662,59.18858079822134,-0.48668784267709153,0.5300877192982456,2023-03-20,Capital Goods,IS 2021-23,True,True,False,False
ESCORTS,-3.522179428260741,-4.200710976911715,5.00752259509003,12.511187636455068,4.338802994609425,9.292268377105472,,-10.530015464642196,0.8095490491233276,28.475299985282536,250.80648437812604,-1.7739178551126389,-1.2519047619047612,0.6689539046843872,15.39291951485775,-10.38539691976772,26.749083963565518,-22.314048722330785,36.0656836939395,-0.8181912630664812,0.5032456140350877,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
FINCABLES,24.11781439206203,49.171639683651094,77.87609249543911,113.4406243961779,110.78048859034575,45.374593214869904,12.170979860085948,-5.811209439528032,0.9418879056047197,48.70555939447293,2764.648962891113,56.39224404276659,-15.878015873015872,3.0299454374352606,15.39291951485775,62.48317298058136,54.01619534876461,22.8882519287002,66.4941676614184,-15.447752123922044,0.9400877192982455,2023-03-20,Capital Goods,IS 2021-23,False,True,False,False
FINPIPE,-5.155807145494706,-1.3867613524963462,18.046527107011656,3.33661639362115,0.6382993774974866,25.78848744754675,,-11.602209944751419,0.8205128205128205,35.440631812726586,728.5698910068095,2.6996355410560113,0.9550793650793636,0.4413910374880816,15.39291951485775,2.653607592153906,18.388732201301725,-11.651220968558984,35.08762055152414,-0.1992060869486556,0.641578947368421,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
GMRP&UI,-7.927582054616833,-21.280383230777787,-31.579846406893843,-28.27484567465569,,-27.28547153477672,,-18.61575178997612,0.35990863264020173,39.27422819218269,-1263.361874654159,-27.13385896333743,-2.419841269841257,0.6234728540387175,-10.224879594260821,-21.35496681263302,24.680905521195974,-9.800760997523811,32.1341265447858,-4.822115558380968,0.039649122807017545,2023-03-20,Power,IS 2021-23,False,False,False,False
GRASIM,2.821400292287468,-0.6694789982047977,-2.6210179006082246,14.54033145677811,1.0906295865179771,-5.537994179213445,,-3.9845680872867884,0.8658874694210379,15.839450475939385,-227.7651535512838,-1.4127304755262915,0.538333333333334,0.8412917287917515,-3.1769723595600876,0.5559544589518628,21.722689846484315,-4.877041383729875,48.95480074076341,-7.382162237493661,0.5241228070175439,2023-03-20,Cement,IS 2021-23,False,False,False,False
GRSE,-1.1387562819308972,-7.396379838209899,26.9206466788546,77.58906301294675,88.11159616987894,29.90813382191312,,-7.082779991146526,0.7539511494252868,54.59584642559261,712.1446978004768,8.474654297220518,10.136031746031748,0.18662459460112318,15.39291951485775,11.527727163996849,18.594750795426428,-3.9958369124110042,42.26976519854943,24.798987558662013,0.6208771929824561,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
GVT&D,0.4556941403964343,0.7210546542240515,-9.522981457608093,11.604754876765512,33.07011007396603,-10.457759666883959,1628.099836845152,-4.626927886619403,0.7969348659003829,39.6118573466694,-439.8542383831748,-3.279426146781428,5.79349206349206,0.9905238365224428,15.39291951485775,-24.915900972465842,19.26249257506924,-3.8844872275025644,49.837216429066,77.17515871810225,0.3581578947368421,2023-03-20,Capital Goods,IS 2021-23,True,False,False,False
HAL,4.311630806185929,9.144797127252502,12.581284783920676,26.75378935544486,76.98086636021122,8.379571038954914,14.699108658371793,-9.236444749485228,0.9076355525051477,35.50724816951762,605.0270624074304,10.643597677802163,-9.043015873015872,1.6381991646954694,15.39291951485775,-2.8116347309370737,26.86605866661933,-2.96084454774358,48.044986913525236,20.489306410517315,0.7090350877192982,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
HONAUT,-1.6201557730692873,-6.181479026735481,-7.678489367619368,-3.7050762565291606,-14.224769237766765,-6.511833696235458,,-7.305737515259336,0.7859118342441394,23.894164538921896,-480.57698120738365,-10.127463100906041,10.62380952380952,1.154946323266758,15.39291951485775,-23.07140888247712,28.8068907369497,-10.452856426953096,35.74200025634616,6.84346127594011,0.3843859649122807,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
INDIACEM,-5.1291782755560344,-14.603211612505318,-27.008947231520953,3.427715992143421,-16.646847941654762,-24.428234458091147,,-12.933985330073327,0.5955845459106873,36.73436279917651,-925.3194338028857,-16.091030511947647,4.71261904761905,0.44300438435133305,-3.1769723595600876,-23.831974871960863,18.614635326300412,-18.568668119900853,32.955057354367995,6.256765021444877,0.08605263157894737,2023-03-20,Cement,IS 2021-23,False,False,False,False
INOXWIND,11.449663225517714,-0.3027438834671492,-25.4154033007715,7.8333755015074,-7.7884454297140415,-34.545231871529936,,-16.329966329966318,0.6216385240775484,46.97050834399041,-986.9987410278761,-10.896235790080656,6.215158730158734,0.6762487839191001,15.39291951485775,-40.80832281562925,23.204157360745366,-3.8732805989387273,44.181281858459315,45.11221635601337,0.12596491228070175,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
JKCEMENT,5.902160402081524,-0.4119879786165681,4.20601040713251,24.846557705494334,21.110712965244627,-1.6208402685471524,,-6.3888888888889,0.8522622769909873,26.628133484899696,231.94737258276763,4.151908759731637,-0.8879365079365051,0.982982403406152,-3.1769723595600876,7.382982766692598,15.346318744636871,-5.976098231540414,46.594289935939116,10.599340028210658,0.5566666666666666,2023-03-20,Cement,IS 2021-23,False,False,False,False
JKLAKSHMI,-2.805469413707229,-10.954092659198722,20.23758696908923,65.16514591071645,53.24329163338823,24.98436284733826,,-9.95257584616387,0.7727171368045483,34.44491505257833,738.4100293188943,13.659756164710135,9.43626984126984,0.6175814981054931,-3.1769723595600876,23.414559328649315,19.222810042429124,-5.9446406145568425,44.69639716221004,-5.388795343423558,0.6145614035087719,2023-03-20,Cement,IS 2021-23,False,False,False,False
JPPOWER,-8.88796620827823,-19.093078861177137,-22.57841955533093,-22.37314239472765,-21.21583029865095,-16.022262010542534,,-17.605633802816854,0.6190476190476193,41.91016668626878,-831.7754513905676,-20.375822913268003,7.462222222222216,0.5454104728643799,-10.224879594260821,-12.353539961070108,20.8907253703805,-14.020581739784657,25.151356691562626,-13.838828944004366,0.13903508771929823,2023-03-20,Power,IS 2021-23,False,False,False,False
JSWENERGY,14.904050598444451,-2.9836883470364395,-19.22730668333993,-3.1685025535759914,-27.727639377560454,-30.936338887761885,,-12.765957446808496,0.6269150463583579,52.59061007572028,-636.3362525275916,-12.855265875206234,-10.187539682539686,1.5830873199131763,-10.224879594260821,-9.002427089079108,29.15537471658334,8.014637303032924,49.87341634928848,2.2097789174552407,0.15894736842105261,2023-03-20,Power,IS 2021-23,False,True,False,False
KEI,0.2337217468703634,12.97906325347239,12.386513327440907,23.778878261798695,60.31016949514518,12.774679240260312,-16.54004418886568,-8.255747126436763,0.9174425287356324,32.32638031393565,625.473363879374,9.63854337215697,0.5646031746031781,0.830216061639153,15.39291951485775,-3.0064061874168435,18.77879400797026,-10.465912257761964,44.950920856161986,33.40237789895817,0.7291228070175438,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
KIRLOSENG,26.33441829078712,30.282853423168888,65.55092761382289,178.53858030222386,181.33145339935672,32.571278313772766,72.14160670075346,-6.523879862136884,0.9347612013786312,55.990264107601305,1844.0071542047542,48.473153137950305,1.7368253968253953,2.0740948253925775,15.39291951485775,50.15800809896515,39.22441835041793,20.88588289641209,66.14999688819532,-10.412017555475984,0.9202631578947369,2023-03-20,Capital Goods,IS 2021-23,True,True,False,False
KPIGREEN,0.06612037685078676,0.7692384010303921,3.4523962676573983,11.507063904036219,,3.5658517684185598,182.13537829262214,-7.469724574000624,0.846470588235294,52.70546566897723,107.00301199454755,3.7877704232378795,-0.8474603174603175,0.5975015045530058,-10.224879594260821,13.67727586191822,21.154716746548534,-8.517194502030854,45.35605048550009,80.04431643079974,0.5102631578947369,2023-03-20,Power,IS 2021-23,True,False,False,False
LT,5.048191507803623,8.832450364198674,19.49417953003486,29.89656989993923,21.30594074921701,14.504033721164744,48.485198003807625,-3.7334217506630907,0.9477292015755231,19.08646909931927,1636.4261010761459,11.22184332778071,0.10849206349206497,1.1639995359487367,15.39291951485775,4.101260015177111,12.10830050133212,-2.1270814566463088,52.843390877762744,-5.314333264266424,0.8613157894736843,2023-03-20,Capital Goods,IS 2021-23,False,False,False,False
